Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
154,Donaldo Mendez,2004-01-22,Pittsburgh Pirates,SDP,26,-1.4,2,72,202,21,37,3,14,2,12,.183,.245,.277,.523,,,,,,,,,,,,,mendedo01
155,Damian Moss,2004-01-22,Tampa Bay Devil Rays,BAL,27,2.3,3,55,80,3,12,0,3,0,6,.150,.209,.163,.372,22,18,4.22,1.462,69,59,0,353.2,327,45,190,198,mossda01
156,Todd Ritchie,2004-01-22,Tampa Bay Devil Rays,MIL,32,0.6,7,99,187,9,33,0,6,0,7,.176,.206,.203,.409,43,52,4.66,1.417,180,118,0,827.2,917,100,256,512,ritchto01
157,Brian Simmons,2004-01-22,Minnesota Twins,PHI,30,-0.3,5,,,,,,,,,,,,,,,,,,,,,,,,,simmobr01
158,Matt Wise,2004-01-22,Milwaukee Brewers,ANA,28,0.8,3,0,0,0,0,0,0,0,0,,,,,4,7,4.74,1.326,26,15,0,95.0,94,18,32,76,wisema01
159,Steve Woodard,2004-01-22,Oakland Athletics,BOS,29,0.8,7,89,126,6,15,0,6,0,7,.119,.172,.143,.314,32,36,4.94,1.395,162,94,0,667.1,782,90,149,464,woodast01
160,Marvin Benard,2004-01-21,Chicago White Sox,SFG,33,1.0,9,891,2630,441,714,54,260,105,265,.271,.343,.402,.744,,,,,,,,,,,,,benarma01
161,Ivanon Coffie,2004-01-21,Houston Astros,BAL,27,,3,,,,,,,,,,,,,,,,,,,,,,,,,coffiiv01
162,Jeff D'Amico,2004-01-21,Cleveland Indians,PIT,28,-0.1,7,90,148,7,15,2,5,0,13,.101,.173,.169,.342,44,50,4.49,1.330,132,124,0,753.1,787,114,215,482,d'amije01
163,Ryan Dempster,2004-01-21,Chicago Cubs,CIN,27,-3.3,6,154,296,12,23,0,7,0,6,.078,.096,.101,.197,50,55,5.01,1.567,161,156,0,964.0,1008,120,503,778,dempsry01
164,David Doster,2004-01-21,San Francisco Giants,PIT,33,,7,,,,,,,,,,,,,,,,,,,,,,,,,dosteda01
165,Lou Merloni,2004-01-21,Cleveland Indians,BOS,33,2.1,6,338,871,111,235,10,95,7,71,.270,.332,.380,.712,,,,,,,,,,,,,merlolo01
166,Turk Wendell,2004-01-21,Colorado Rockies,PHI,37,0.7,10,520,41,1,3,0,0,0,5,.073,.174,.073,.247,36,33,3.85,1.390,540,6,33,629.0,562,69,312,504,wendetu01
167,Adrian Brown,2004-01-20,Kansas City Royals,BOS,30,-1.0,7,417,1087,160,283,11,84,44,107,.260,.329,.345,.674,,,,,,,,,,,,,brownad01
168,Mike Matthews,2004-01-20,Cincinnati Reds,SDP,30,1.8,4,182,25,2,3,1,1,0,0,.120,.120,.240,.360,11,9,4.14,1.428,189,10,1,208.2,197,22,101,158,matthmi01
169,Willis Roberts,2004-01-20,Pittsburgh Pirates,BAL,29,1.0,4,10,4,0,1,0,0,0,0,.250,.250,.250,.500,17,15,4.62,1.486,139,18,7,247.2,265,27,103,172,roberwi01
170,Roger Clemens,2004-01-19,Houston Astros,NYY,41,12.3,20,12,20,2,4,0,1,0,2,.200,.261,.300,.561,310,160,3.19,1.182,607,606,0,4278.2,3677,321,1379,4099,clemero02
171,Juan Diaz,2004-01-19,Minnesota Twins,BAL,30,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,diazju01
172,Mike Myers,2004-01-19,Seattle Mariners,ARI,35,2.1,9,411,1,0,0,0,0,0,0,.000,.000,.000,.000,12,20,4.37,1.458,609,0,14,376.2,362,41,187,327,myersmi01
173,Keith Osik,2004-01-19,Baltimore Orioles,MIL,35,0.1,8,439,1094,96,257,13,108,6,111,.235,.314,.328,.642,,,,,,,,,,,,,osikke01
174,Orlando Palmeiro,2004-01-19,Houston Astros,STL,35,0.0,9,786,1776,241,496,6,171,32,210,.279,.357,.348,.705,,,,,,,,,,,,,palmeor01
175,Reggie Taylor,2004-01-19,Cincinnati Reds,CIN,27,-0.2,4,249,485,60,113,14,57,19,26,.233,.275,.386,.660,,,,,,,,,,,,,taylore01
176,Emil Brown,2004-01-18,St. Louis Cardinals,CIN,29,0.0,5,209,404,52,81,8,38,20,38,.200,.289,.302,.591,,,,,,,,,,,,,brownem01
177,Mark Little,2004-01-18,Cleveland Indians,CLE,31,0.5,3,137,227,46,57,3,20,8,18,.251,.339,.366,.704,,,,,,,,,,,,,littlma01
178,Robert Machado,2004-01-18,Baltimore Orioles,BAL,31,0.8,8,216,563,61,135,10,58,0,41,.240,.293,.359,.652,,,,,,,,,,,,,macharo01
179,Ed Yarnall,2004-01-18,Boston Red Sox,OAK,28,,4,,,,,,,,,,,,,,,,,,,,,,,,,yarnaed01
180,Mark Sweeney,2004-01-17,Colorado Rockies,COL,34,-0.9,9,643,958,110,243,18,115,9,130,.254,.343,.371,.714,,,,,,,,,,,,,sweenma01
181,Hiram Bocachica,2004-01-16,Seattle Mariners,DET,28,-0.9,4,172,333,44,72,10,26,7,19,.216,.261,.369,.630,,,,,,,,,,,,,bocachi01
182,Doug Linton,2004-01-16,Kansas City Royals,TOR,39,0.2,7,32,7,0,0,0,0,0,0,.000,.000,.000,.000,17,20,5.78,1.588,112,35,0,305.1,360,50,125,206,lintodo01
183,Craig Dingman,2004-01-15,Detroit Tigers,CHC,30,-0.6,2,7,0,0,0,0,0,0,0,,,,,0,0,9.33,1.909,17,0,1,18.1,29,5,6,10,dingmcr01
184,Courtney Duncan,2004-01-15,Chicago White Sox,ANA,29,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,duncaco01
185,Shane Halter,2004-01-15,Anaheim Angels,DET,34,6.0,7,644,1785,191,445,41,184,16,139,.249,.306,.388,.694,,,,,,,,,,,,,haltesh01
186,A.J. Hinch,2004-01-15,Philadelphia Phillies,DET,30,-0.4,6,346,942,103,207,32,112,13,71,.220,.281,.357,.638,,,,,,,,,,,,,hincha.01
187,Josh Paul,2004-01-15,Anaheim Angels,CHC,29,-0.2,5,148,355,54,92,4,42,9,30,.259,.318,.358,.676,,,,,,,,,,,,,pauljo01
188,Hector Almonte,2004-01-14,Pittsburgh Pirates,MON,28,-0.6,2,47,1,0,0,0,0,0,0,.000,.000,.000,.000,1,4,6.27,1.800,50,0,0,51.2,63,6,30,40,almonhe01
189,Brian Daubach,2004-01-14,Boston Red Sox,CHW,32,4.1,6,616,1925,258,505,90,322,5,219,.262,.342,.480,.822,,,,,,,,,,,,,daubabr01
190,Jeff Fassero,2004-01-14,Colorado Rockies,STL,41,-0.4,13,478,238,16,18,0,5,1,17,.076,.137,.092,.229,113,108,4.00,1.362,621,223,25,1815.2,1832,194,641,1516,fasseje01
191,Vladimir Guerrero HOF,2004-01-14,Anaheim Angels,MON,29,15.2,8,1004,3763,641,1215,234,702,123,381,.323,.390,.588,.978,,,,,,,,,,,,,guerrvl01
192,Jim Mann,2004-01-14,New York Yankees,PIT,29,0.1,4,23,1,0,0,0,0,0,0,.000,.000,.000,.000,0,1,4.83,1.453,25,0,0,31.2,33,5,13,25,mannji01
193,Jeff Nelson,2004-01-14,Texas Rangers,NYY,37,2.5,12,24,2,0,0,0,0,0,0,.000,.000,.000,.000,46,39,3.32,1.334,714,0,31,721.2,581,48,382,771,nelsoje01
194,Greg Norton,2004-01-14,Detroit Tigers,COL,31,-0.5,8,681,1565,202,389,59,226,13,186,.249,.329,.427,.756,,,,,,,,,,,,,nortogr01
195,Rafael Palmeiro,2004-01-14,Baltimore Orioles,TEX,39,12.8,18,2567,9553,1548,2780,528,1687,93,1224,.291,.373,.522,.894,,,,,,,,,,,,,palmera01
196,Kenny Rogers,2004-01-14,Texas Rangers,MIN,39,7.0,15,28,48,4,7,0,3,1,4,.146,.212,.146,.357,158,114,4.23,1.397,622,335,28,2455.0,2532,247,898,1538,rogerke01
197,Luke Allen,2004-01-13,Pittsburgh Pirates,COL,25,0.0,2,8,9,2,1,0,0,0,2,.111,.273,.222,.495,,,,,,,,,,,,,allenlu01
198,Eddie Oropesa,2004-01-13,San Diego Padres,ARI,32,-2.0,3,101,0,0,0,0,0,0,0,,,,,6,3,6.94,1.831,109,0,0,83.0,93,10,59,72,oropeed01
199,Héctor Ortiz,2004-01-13,Colorado Rockies,TBD,34,0.1,5,,,,,,,,,,,,,,,,,,,,,,,,,ortizhe01
200,Jay Payton,2004-01-13,San Diego Padres,COL,31,6.1,6,572,1924,272,559,69,245,23,121,.291,.337,.461,.798,,,,,,,,,,,,,paytoja01
201,Mike Williams,2004-01-13,Tampa Bay Devil Rays,PHI,35,0.8,12,448,108,7,17,0,7,1,3,.157,.188,.176,.363,32,54,4.45,1.441,468,55,144,768.1,764,89,343,584,willimi03
202,Rod Barajas,2004-01-12,Texas Rangers,ARI,28,-2.1,5,211,509,44,108,11,66,1,29,.212,.257,.334,.591,,,,,,,,,,,,,barajro01
203,Scott Chiasson,2004-01-12,Chicago Cubs,CHC,26,-0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,chiassc01
204,Tony Clark,2004-01-12,New York Yankees,NYM,32,-0.2,9,987,3360,482,899,175,586,6,388,.268,.344,.482,.826,,,,,,,,,,,,,clarkto02
205,Luis Figueroa,2004-01-12,Milwaukee Brewers,MON,30,0.0,1,4,2,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,figuelu01
206,Julio Franco,2004-01-12,Atlanta Braves,ATL,45,1.7,19,2144,7869,1196,2358,155,1053,265,827,.300,.366,.418,.783,,,,,,,,,,,,,francju01
207,Jason Karnuth,2004-01-12,Detroit Tigers,CHC,28,0.1,1,4,0,0,0,0,0,0,0,,,,,0,0,1.80,2.000,4,0,0,5.0,6,1,4,1,karnuja01
208,Mitch Meluskey,2004-01-12,Tampa Bay Devil Rays,HOU,30,0.2,5,155,414,56,117,15,75,2,68,.283,.386,.449,.835,,,,,,,,,,,,,melusmi01
209,Gabe Molina,2004-01-12,Chicago Cubs,STL,29,0.2,4,19,0,0,0,0,0,0,0,,,,,2,2,6.58,1.808,46,0,0,52.0,61,9,33,28,molinga01
210,Brett Tomko,2004-01-12,San Francisco Giants,STL,31,1.5,7,151,277,15,52,0,23,0,13,.188,.223,.213,.436,62,51,4.62,1.362,197,155,1,1042.2,1077,154,343,710,tomkobr01
211,Matt Whiteside,2004-01-12,Atlanta Braves,COL,36,-0.3,10,60,2,0,0,0,0,0,0,.000,.000,.000,.000,18,15,5.10,1.494,284,1,9,402.1,449,49,152,254,whitema02
212,Kris Keller,2004-01-11,Chicago White Sox,CIN,26,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,kellekr01
213,Alan Benes,2004-01-10,St. Louis Cardinals,CHC,32,-0.5,8,107,139,6,22,0,8,0,3,.158,.176,.201,.377,29,28,4.59,1.443,115,70,1,494.0,493,59,220,401,benesal01
214,Lou Collier,2004-01-10,Philadelphia Phillies,BOS,30,0.2,7,283,677,82,162,7,74,11,70,.239,.314,.338,.652,,,,,,,,,,,,,collilo01
215,Marlon Anderson,2004-01-09,St. Louis Cardinals,TBD,30,6.5,6,624,2200,254,587,32,249,49,155,.267,.316,.381,.698,,,,,,,,,,,,,anderma02
216,Jeromy Burnitz,2004-01-09,Colorado Rockies,LAD,35,3.9,11,1273,4252,704,1066,238,735,63,602,.251,.350,.482,.832,,,,,,,,,,,,,burnije01
217,Royce Clayton,2004-01-09,Colorado Rockies,MIL,34,1.4,13,1605,5634,708,1438,97,573,192,435,.255,.310,.368,.678,,,,,,,,,,,,,claytro01
218,Robert Fick,2004-01-09,Tampa Bay Devil Rays,ATL,30,4.7,6,486,1592,210,427,56,243,5,158,.268,.336,.440,.776,,,,,,,,,,,,,fickro01
219,Mike Lincoln,2004-01-09,St. Louis Cardinals,PIT,29,1.7,5,120,10,0,1,0,0,0,0,.100,.100,.100,.200,10,22,5.16,1.545,148,19,5,246.0,290,36,90,144,lincomi01
220,Luke Prokopec,2004-01-09,Cincinnati Reds,CIN,26,0.2,3,,,,,,,,,,,,,,,,,,,,,,,,,prokolu01
221,Julian Tavarez,2004-01-09,St. Louis Cardinals,PIT,31,0.1,11,357,135,8,15,0,9,0,6,.111,.149,.111,.260,63,48,4.52,1.495,491,79,13,951.1,1047,76,375,531,tavarju01
222,Rich Aurilia,2004-01-08,Seattle Mariners,SFG,32,8.4,9,993,3598,491,1002,126,473,16,282,.278,.331,.444,.775,,,,,,,,,,,,,aurilri01
223,Troy Brohawn,2004-01-08,Los Angeles Dodgers,LAD,31,0.2,3,80,2,0,1,0,0,0,0,.500,.500,.500,1.000,4,4,4.86,1.470,82,0,1,66.2,70,8,28,46,brohatr01
224,Mike DeJean,2004-01-08,Baltimore Orioles,STL,33,3.0,7,427,16,0,1,0,0,0,0,.063,.063,.125,.188,24,24,4.26,1.491,443,1,52,498.1,516,54,227,334,dejeami01
225,Aaron Fultz,2004-01-08,Minnesota Twins,TEX,30,-0.6,4,161,12,1,4,0,0,0,0,.333,.333,.333,.667,11,8,4.81,1.422,231,0,2,249.0,259,30,95,213,fultzaa01
226,Paul Hoover,2004-01-08,Montreal Expos,FLA,28,-0.2,2,8,21,2,4,0,2,0,0,.190,.190,.190,.381,,,,,,,,,,,,,hoovepa01
227,Jose Jimenez,2004-01-08,Cleveland Indians,COL,30,2.3,6,293,81,8,10,0,4,0,0,.123,.123,.148,.272,23,37,4.66,1.441,298,38,102,485.0,527,40,172,298,jimenjo01
228,Brian Jordan,2004-01-08,Texas Rangers,LAD,37,8.6,12,1271,4626,692,1329,173,764,115,316,.287,.339,.467,.806,,,,,,,,,,,,,jordabr01
229,Jeff Liefer,2004-01-08,Milwaukee Brewers,TBD,29,-1.3,5,253,695,82,162,29,100,2,53,.233,.287,.407,.695,,,,,,,,,,,,,liefeje01
230,Braden Looper,2004-01-08,New York Mets,FLA,29,3.7,6,354,6,1,1,0,0,0,0,.167,.167,.167,.333,19,17,3.70,1.393,372,0,46,391.1,390,31,155,246,loopebr01
231,Luis Lopez,2004-01-08,Montreal Expos,OAK,30,-0.6,1,41,119,10,29,3,10,0,8,.244,.291,.353,.644,,,,,,,,,,,,,lopezlu03
232,Britt Reames,2004-01-08,Oakland Athletics,MON,30,-1.1,4,93,39,3,5,1,3,0,4,.128,.209,.205,.414,7,13,5.00,1.541,93,26,0,205.0,205,28,111,194,reamebr01
233,Carlos Reyes,2004-01-08,Tampa Bay Devil Rays,TBD,35,0.2,8,111,3,0,0,0,0,0,1,.000,.250,.000,.250,20,36,4.66,1.427,293,29,4,558.0,576,86,220,360,reyesca01
234,Mike Romano,2004-01-08,Atlanta Braves,ATL,32,,4,,,,,,,,,,,,,,,,,,,,,,,,,romanmi01
235,Javier Valentin,2004-01-08,Cincinnati Reds,TBD,28,-0.1,5,190,526,47,120,11,61,0,38,.228,.279,.352,.631,,,,,,,,,,,,,valenja01
236,Terry Adams,2004-01-07,Toronto Blue Jays,PHI,31,2.8,9,483,78,2,4,0,2,0,7,.051,.128,.064,.192,45,56,3.97,1.429,497,41,39,786.0,781,50,342,631,adamste01
237,Juan Brito,2004-01-07,Arizona Diamondbacks,KCR,24,0.0,1,9,23,1,7,0,1,0,0,.304,.304,.391,.696,,,,,,,,,,,,,britoju01
238,Brook Fordyce,2004-01-07,Tampa Bay Devil Rays,BAL,34,-1.0,9,569,1656,158,436,39,179,8,110,.263,.313,.397,.710,,,,,,,,,,,,,fordybr01
239,Keith Foulke,2004-01-07,Boston Red Sox,OAK,31,9.0,7,40,16,0,2,0,0,0,0,.125,.125,.125,.250,28,25,3.16,1.034,429,8,143,577.1,456,62,141,546,foulkke01
240,Chris Gomez,2004-01-07,Toronto Blue Jays,MIN,33,0.8,11,1080,3507,388,888,52,374,28,323,.253,.320,.360,.680,,,,,,,,,,,,,gomezch02
241,Chad Hermansen,2004-01-07,Toronto Blue Jays,LAD,26,-1.6,5,185,485,49,96,13,34,9,38,.198,.258,.334,.592,,,,,,,,,,,,,hermach01
242,Bob Howry,2004-01-07,Cleveland Indians,BOS,30,0.5,6,20,0,0,0,0,0,0,0,,,,,14,20,3.92,1.311,318,0,49,344.2,312,42,140,304,howrybo01
243,Mark Lukasiewicz,2004-01-07,Toronto Blue Jays,ANA,31,-0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,lukasma01
244,Trever Miller,2004-01-07,Tampa Bay Devil Rays,TOR,31,0.5,5,101,6,1,1,0,0,0,0,.167,.167,.333,.500,7,8,5.20,1.664,184,5,5,188.2,216,23,98,130,milletr02
245,Aaron Myette,2004-01-07,Cincinnati Reds,PHI,26,-2.7,5,1,0,0,0,0,0,0,0,,,,,6,12,8.16,1.867,42,30,0,150.0,182,26,98,128,myettaa01
246,Cliff Politte,2004-01-07,Chicago White Sox,TOR,30,1.4,6,76,32,2,3,0,2,0,3,.094,.167,.125,.292,13,17,4.52,1.390,178,16,13,262.2,252,34,113,222,politcl01
247,Brandon Puffer,2004-01-07,San Diego Padres,HOU,28,0.1,2,66,9,0,0,0,0,0,1,.000,.100,.000,.100,3,3,4.60,1.611,68,0,0,90.0,91,5,54,58,puffebr01
248,Julio Ramirez,2004-01-07,Arizona Diamondbacks,ANA,26,-0.5,4,72,92,12,15,1,10,2,5,.163,.214,.228,.443,,,,,,,,,,,,,ramirju02
249,Rodrigo Rosario,2004-01-07,Houston Astros,HOU,26,0.4,1,1,0,0,0,0,0,0,0,,,,,1,0,1.13,1.000,2,2,0,8.0,5,0,3,6,rosarro01
250,Jared Sandberg,2004-01-07,Tampa Bay Devil Rays,TBD,26,2.3,3,196,630,83,139,25,92,4,65,.221,.297,.406,.703,,,,,,,,,,,,,sandbja01
251,Blake Stein,2004-01-07,Pittsburgh Pirates,MON,30,0.7,5,,,,,,,,,,,,,,,,,,,,,,,,,steinbl01
252,Justin Thompson,2004-01-07,Texas Rangers,TEX,31,,4,5,14,1,1,0,0,0,0,.071,.071,.071,.143,36,43,3.98,1.335,101,101,0,647.0,629,71,235,427,thompju02
253,Andy Tracy,2004-01-07,Colorado Rockies,COL,30,-0.8,2,121,247,33,56,13,40,1,28,.227,.306,.429,.735,,,,,,,,,,,,,tracyan01
254,Andy Van Hekken,2004-01-07,Detroit Tigers,DET,24,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,vanhean01
255,Daryle Ward,2004-01-07,Pittsburgh Pirates,LAD,29,-3.1,6,470,1192,116,311,49,197,1,80,.261,.306,.440,.747,,,,,,,,,,,,,wardda01
256,Roberto Alomar HOF,2004-01-06,Arizona Diamondbacks,CHW,36,7.8,16,2323,8902,1490,2679,206,1110,474,1018,.301,.372,.444,.816,,,,,,,,,,,,,alomaro01
257,Danys Báez,2004-01-06,Tampa Bay Devil Rays,CLE,26,4.1,3,10,3,0,0,0,0,0,0,.000,.000,.000,.000,17,23,3.92,1.318,155,26,31,291.1,259,28,125,248,baezda01
258,Tony Batista,2004-01-06,Montreal Expos,BAL,30,4.7,8,1022,3683,515,932,182,571,33,234,.253,.302,.459,.760,,,,,,,,,,,,,batisto01
259,Armando Benitez,2004-01-06,Florida Marlins,SEA,31,4.6,10,327,7,0,0,0,2,0,0,.000,.000,.000,.000,30,31,3.03,1.208,564,0,197,584.1,392,67,314,764,benitar01
260,Toby Borland,2004-01-06,Florida Marlins,FLA,35,-0.1,8,183,12,1,1,0,2,0,0,.083,.077,.083,.160,10,8,4.08,1.508,189,0,8,251.1,245,20,134,193,borlato02
261,Vic Darensbourg,2004-01-06,Chicago White Sox,MON,33,-0.7,6,270,18,0,2,0,0,0,2,.111,.200,.111,.311,7,15,5.10,1.495,280,0,2,273.2,293,31,116,219,darenvi01
262,Tim Drew,2004-01-06,Atlanta Braves,MON,25,-1.7,4,13,5,0,0,0,0,0,0,.000,.000,.000,.000,2,4,7.60,1.835,24,11,2,68.2,92,14,34,33,drewti01
263,Juan Gonzalez,2004-01-06,Kansas City Royals,TEX,34,6.3,15,1655,6428,1044,1901,429,1387,26,448,.296,.344,.563,.907,,,,,,,,,,,,,gonzaju03
264,Erik Hiljus,2004-01-06,Kansas City Royals,OAK,31,0.9,4,,,,,,,,,,,,,,,,,,,,,,,,,hiljuer01
265,Jeremy Hill,2004-01-06,New York Mets,NYM,26,0.3,2,1,0,0,0,0,0,0,0,,,,,0,1,3.48,1.645,11,0,0,10.1,9,1,8,7,hillje02
266,Cory Lidle,2004-01-06,Cincinnati Reds,TOR,32,7.5,6,57,16,2,2,0,0,0,1,.125,.176,.125,.301,45,39,4.42,1.299,181,104,2,756.0,785,84,197,461,lidleco01
267,Kenny Lofton,2004-01-06,New York Yankees,CHC,37,9.2,13,1645,6518,1245,1943,115,648,538,781,.298,.373,.426,.799,,,,,,,,,,,,,loftoke01
268,Javy Lopez,2004-01-06,Baltimore Orioles,ATL,33,8.5,12,1156,4003,508,1148,214,694,8,271,.287,.337,.502,.839,,,,,,,,,,,,,lopezja01
269,Shane Reynolds,2004-01-06,Arizona Diamondbacks,ATL,36,1.5,12,295,546,34,77,5,43,0,14,.141,.165,.196,.361,114,95,4.09,1.311,304,277,0,1789.2,1929,191,417,1403,reynosh01
270,Rob Sasser,2004-01-06,Chicago White Sox,BAL,29,,5,,,,,,,,,,,,,,,,,,,,,,,,,sassero01
271,Chuck Smith,2004-01-06,Atlanta Braves,ATL,34,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,smithch07
272,Steve Sparks,2004-01-06,Arizona Diamondbacks,OAK,38,3.7,8,12,10,1,1,0,2,0,1,.100,.182,.200,.382,56,69,4.77,1.490,241,164,3,1199.0,1312,136,475,601,sparkst01
273,Chris Stynes,2004-01-06,Pittsburgh Pirates,COL,31,3.5,9,754,2164,335,605,50,249,49,182,.280,.340,.407,.747,,,,,,,,,,,,,stynech01
274,Fernando Tatís,2004-01-06,Tampa Bay Devil Rays,MON,29,-2.6,7,663,2317,339,604,90,339,43,258,.261,.344,.439,.783,,,,,,,,,,,,,tatisfe01
275,Todd Walker,2004-01-06,Chicago Cubs,BOS,31,4.8,8,893,3295,476,957,71,398,63,290,.290,.346,.434,.780,,,,,,,,,,,,,walketo04
276,David Wells,2004-01-06,San Diego Padres,NYY,41,9.3,17,21,56,2,7,0,0,0,0,.125,.125,.143,.268,200,128,4.06,1.252,557,386,13,2826.2,2914,330,624,1873,wellsda01
277,Eric Young Sr.,2004-01-06,Texas Rangers,SFG,37,2.6,12,1510,5495,899,1565,73,489,436,585,.285,.360,.393,.752,,,,,,,,,,,,,younger01
278,Mike Holtz,2004-01-05,Tampa Bay Devil Rays,PIT,31,-0.5,7,47,3,0,0,0,0,0,0,.000,.000,.000,.000,16,20,4.68,1.548,350,0,3,238.1,242,25,127,221,holtzmi01
279,Matt Miller,2004-01-05,Cleveland Indians,COL,29,-0.4,2,,,,,,,,,,,,,,,,,,,,,,,,,millema01
280,Bubba Trammell,2004-01-05,Los Angeles Dodgers,NYY,32,1.9,7,584,1798,243,469,82,285,10,210,.261,.339,.459,.798,,,,,,,,,,,,,trammbu01
281,Carl Sadler,2004-01-04,Cleveland Indians,CLE,27,0.6,2,0,0,0,0,0,0,0,0,,,,,1,2,3.60,1.400,42,0,0,30.0,26,2,16,33,sadleca01
282,Chris Singleton,2004-01-03,Pittsburgh Pirates,OAK,31,3.6,5,676,2171,317,593,45,265,81,124,.273,.311,.415,.727,,,,,,,,,,,,,singlch01
283,Lenny Harris,2004-01-02,Florida Marlins,FLA,39,-0.8,16,1741,3759,448,1013,35,339,131,269,.269,.319,.349,.668,,,,,,,,,,,,,harrile01
284,Adrián Hernández,2004-01-02,Milwaukee Brewers,NYY,29,0.1,2,0,0,0,0,0,0,0,0,,,,,0,4,5.46,1.464,8,4,0,28.0,25,9,16,19,hernaad01
285,Olmedo Saenz,2004-01-02,Los Angeles Dodgers,OAK,33,0.5,5,352,944,131,249,35,124,3,79,.264,.345,.450,.795,,,,,,,,,,,,,saenzol01
286,Chris Truby,2004-01-02,Pittsburgh Pirates,TBD,30,-1.5,4,263,819,78,189,23,107,5,38,.231,.269,.388,.657,,,,,,,,,,,,,trubych01
287,Kris Wilson,2004-01-02,Kansas City Royals,KCR,27,-0.7,4,1,3,1,1,0,0,0,0,.333,.333,.333,.667,14,9,5.32,1.511,90,19,1,235.0,291,49,64,136,wilsokr01
288,Jayson Durocher,2004-01-01,Toronto Blue Jays,MIL,29,0.5,2,41,2,0,0,0,0,0,0,.000,.000,.000,.000,3,1,3.09,1.066,45,0,0,55.1,36,7,23,51,durocja01
289,Jason Johnson,2003-12-30,Detroit Tigers,BAL,30,5.7,7,14,19,1,2,0,0,0,2,.105,.190,.105,.296,36,58,4.91,1.509,149,133,0,806.0,874,117,342,518,johnsja02
290,Chad Mottola,2003-12-29,Baltimore Orioles,BOS,32,-0.2,3,43,95,12,19,3,9,2,8,.200,.267,.326,.593,,,,,,,,,,,,,mottoch01
291,Bob Smith,2003-12-29,Chicago White Sox,NYY,30,-0.9,5,,,,,,,,,,,,,,,,,,,,,,,,,smithbo06
292,Jeff Farnsworth,2003-12-28,Montreal Expos,DET,28,-0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,farnsje01
293,Mark Johnson,2003-12-28,Los Angeles Dodgers,DET,29,,3,,,,,,,,,,,,,,,,,,,,,,,,,johnsma05
294,Valerio De Los Santos,2003-12-27,Toronto Blue Jays,PHI,31,1.1,6,181,9,0,0,0,0,0,1,.000,.100,.000,.100,8,10,4.28,1.292,189,2,1,214.1,183,32,94,171,delosva01
295,Jose Nunez,2003-12-27,Seattle Mariners,SDP,25,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,nunezjo02
296,Bill Selby,2003-12-27,Chicago Cubs,CLE,34,-0.9,5,198,431,45,96,11,48,1,33,.223,.279,.360,.638,,,,,,,,,,,,,selbybi01
297,Andy Abad,2003-12-26,Pittsburgh Pirates,BOS,31,-0.4,2,10,18,1,2,0,0,0,2,.111,.200,.111,.311,,,,,,,,,,,,,abadan01
298,Ronnie Belliard,2003-12-26,Cleveland Indians,COL,29,2.5,6,605,2133,316,567,38,224,25,248,.266,.343,.398,.741,,,,,,,,,,,,,belliro01
299,Jeremy Fikac,2003-12-26,Montreal Expos,OAK,29,-0.1,3,84,2,0,0,0,0,0,0,.000,.000,.000,.000,6,8,4.28,1.374,102,0,0,111.1,103,19,50,94,fikacje01
300,Luis Ortiz,2003-12-24,St. Louis Cardinals,MON,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,ortizlu01
301,Antonio Alfonseca,2003-12-23,Atlanta Braves,CHC,32,1.4,7,379,12,0,2,0,2,0,0,.167,.167,.167,.333,23,30,4.11,1.485,400,0,121,446.1,489,42,174,310,alfonan01
302,Mike Bacsik,2003-12-23,Texas Rangers,NYM,26,-0.7,3,15,21,0,2,0,2,0,0,.095,.095,.143,.238,4,4,6.12,1.628,19,12,0,82.1,104,13,30,46,bacsimi02
303,Mike Cameron,2003-12-23,New York Mets,SEA,31,14.3,9,1052,3528,567,882,131,510,194,472,.250,.343,.434,.777,,,,,,,,,,,,,camermi01
304,Buddy Carlyle,2003-12-23,New York Yankees,KCR,26,,2,11,9,1,2,0,1,0,2,.222,.364,.222,.586,1,3,7.08,1.525,11,7,0,40.2,42,7,20,31,carlybu01
305,Jermaine Clark,2003-12-23,Cincinnati Reds,TEX,27,-0.6,2,28,48,3,8,0,7,2,6,.167,.250,.208,.458,,,,,,,,,,,,,clarkje02
306,David Dellucci,2003-12-23,Texas Rangers,NYY,30,-0.3,7,541,1264,163,337,27,163,21,125,.267,.338,.412,.750,,,,,,,,,,,,,delluda01
307,Ben Grieve,2003-12-23,Milwaukee Brewers,TBD,28,3.2,7,830,2945,440,794,110,456,24,422,.270,.368,.444,.812,,,,,,,,,,,,,grievbe01
