Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary,Name-additional
979,Benito Santiago,38,SFG,NL,106,106,87,902.2,668,629,34,5,3,.993,-9,-12,-1,-2,,6.61,6.25,C,santibe01
980,Jose Santiago,28,CLE,AL,25,0,0,31.2,6,1,3,2,0,.667,,,0,0,,1.14,0.16,P,santijo03
981,Ramon Santiago,23,DET,AL,137,134,127,1185.0,667,246,401,20,113,.970,-17,-17,-9,-9,,4.91,4.69,SS-2B,santira01
982,Angel Santos,23,CLE,AL,31,22,15,201.0,108,39,67,2,17,.981,-1,-8,1,6,,4.75,3.31,2B-3B,santoan01
983,Francisco Santos,29,SFG,NL,4,2,2,21.1,8,8,0,0,2,1.000,0,-23,-1,-57,,3.38,2.00,OF-1B,santofr01
984,Victor Santos,26,TEX,AL,8,4,0,25.2,5,1,3,1,0,.800,,,1,8,,1.40,0.50,P,santovi01
985,Dane Sardinha,24,CIN,NL,1,0,0,4.0,2,2,0,0,0,1.000,0,0,0,0,,4.50,2.00,C,sardida01
986,Kazuhiro Sasaki,35,SEA,AL,35,0,0,33.1,2,0,2,0,0,1.000,,,-1,-6,,0.54,0.06,P,sasakka01
987,Scott Sauerbeck,31,TOT,ZZ,79,0,0,56.2,17,4,12,1,2,.941,,,2,42,,2.54,0.20,P,sauersc01
988,Curt Schilling,36,ARI,NL,24,24,3,168.0,26,8,13,5,1,.808,,,-3,-4,,1.13,0.88,P,schilcu01
989,Brian Schmack,29,DET,AL,11,0,0,13.0,2,1,1,0,0,1.000,,,-2,-31,,1.38,0.18,P,schmabr01
990,Jason Schmidt,30,SFG,NL,29,29,5,207.2,30,13,15,2,1,.933,,,-5,-5,,1.21,0.97,P,schmija01
991,Brian Schneider,26,MON,NL,98,95,90,841.0,709,661,45,3,12,.996,10,14,4,5,,7.56,7.20,C,schnebr01
992,Scott Schoeneweis,29,TOT,AL,59,0,0,64.2,13,3,8,2,1,.846,,,-3,-55,,1.53,0.19,P,schoesc01
993,Marco Scutaro,27,NYM,NL,40,18,14,197.2,109,54,53,2,13,.982,-2,-13,-3,-19,,4.87,2.68,2B-SS,scutama01
994,Rudy Seanez,34,BOS,AL,9,0,0,8.2,2,1,1,0,0,1.000,,,0,0,,2.08,0.22,P,seaneru01
995,Todd Sears,27,TOT,ZZ,15,11,7,98.0,102,94,7,1,8,.990,-2,-26,-1,-12,,9.28,6.73,1B,searsto01
996,Bobby Seay,25,TBD,AL,12,0,0,9.0,1,0,1,0,0,1.000,,,0,0,,1.00,0.08,P,seaybo01
997,David Segui,36,BAL,AL,8,6,6,58.0,58,52,6,0,7,1.000,-2,-43,0,0,,9.00,7.25,1B,seguida01
998,Fernando Seguignol,28,NYY,AL,3,1,1,14.0,12,9,3,0,0,1.000,1,60,0,0,,7.71,4.00,1B,seguife01
999,Bill Selby,33,CLE,AL,13,6,4,56.1,29,7,20,2,2,.931,2,36,3,64,,4.31,2.08,3B-OF-2B-1B,selbybi01
1000,Aaron Sele,33,ANA,AL,25,25,0,121.2,21,6,14,1,0,.952,,,3,5,,1.48,0.80,P,seleaa01
1001,Jae Weong Seo,26,NYM,NL,32,31,0,188.1,47,11,35,1,0,.979,,,3,3,,2.20,1.44,P,seoja01
1002,Dan Serafini,29,CIN,NL,10,4,0,30.0,6,1,4,1,0,.833,,,-2,-13,,1.50,0.50,P,serafda01
1003,Scott Service,36,TOT,ZZ,33,0,0,34.1,5,3,2,0,0,1.000,,,-1,-35,,1.31,0.15,P,servisc01
1004,Richie Sexson,28,MIL,NL,162,162,162,1452.0,1504,1363,130,11,131,.993,-13,-11,-11,-9,,9.25,9.22,1B,sexsori01
1005,Ben Sheets,24,MIL,NL,34,34,1,220.2,43,22,19,2,0,.953,,,-4,-4,,1.67,1.21,P,sheetbe01
1006,Gary Sheffield,34,ATL,NL,153,153,118,1288.1,294,283,7,4,2,.986,3,3,-4,-3,,2.03,1.90,OF,sheffga01
1007,Scot Shields,27,ANA,AL,44,13,0,148.1,45,18,26,1,0,.978,,,4,5,,2.67,1.00,P,shielsc01
1008,Jason Shiell,26,BOS,AL,17,0,0,23.1,4,1,2,1,0,.750,,,-1,-9,,1.16,0.18,P,shielja01
1009,Tsuyoshi Shinjo,31,NYM,NL,54,27,18,279.1,106,98,5,3,1,.972,2,7,20,86,,3.32,1.91,OF,shinjts01
1010,Brian Shouse,34,TEX,AL,62,0,0,61.0,24,6,18,0,1,1.000,,,2,7,,3.54,0.39,P,shousbr01
1011,Paul Shuey,32,LAD,NL,62,0,0,69.0,24,12,12,0,0,1.000,,,3,9,,3.13,0.39,P,shueypa01
1012,Terry Shumpert,36,TBD,AL,34,19,7,173.0,69,39,28,2,3,.971,-6,-44,0,0,,3.49,1.68,2B-OF-3B-SS,shumpte01
1013,Ruben Sierra,37,TOT,AL,40,33,12,263.2,46,44,1,1,0,.978,-6,-28,-7,-31,,1.54,1.13,OF,sierrru01
1014,Carlos Silva,24,PHI,NL,62,1,0,87.1,22,3,18,1,2,.955,,,0,0,,2.16,0.34,P,silvaca01
1015,Randall Simon,28,TOT,NL,109,99,57,812.0,930,852,72,6,71,.994,0,0,0,0,,10.24,8.48,1B,simonra01
1016,Jason Simontacchi,29,STL,NL,46,16,1,126.1,30,13,15,2,1,.933,,,0,0,,1.99,0.61,P,simonja01
1017,Chris Singleton,30,OAK,AL,113,86,78,786.2,194,187,1,6,1,.969,-2,-4,-10,-15,,2.15,1.66,OF,singlch01
1018,Dan Smith,27,MON,NL,32,0,0,37.2,2,1,1,0,0,1.000,,,0,0,,0.48,0.06,P,smithda07
1019,Jason Smith,25,TBD,AL,1,1,1,8.0,4,0,2,2,1,.500,-1,-75,-1,-120,,2.25,2.00,3B,smithja05
1020,Mark Smith,33,MIL,NL,15,13,7,108.0,25,24,0,1,0,.960,-2,-26,-4,-44,,2.00,1.60,OF,smithma03
1021,Stephen Smitherman,24,CIN,NL,14,9,8,93.1,17,17,0,0,0,1.000,3,33,4,51,,1.64,1.21,OF,smithst02
1022,John Smoltz,36,ATL,NL,62,0,0,64.1,10,4,6,0,1,1.000,,,0,0,,1.40,0.16,P,smoltjo01
1023,J.T. Snow,35,SFG,NL,97,93,79,812.1,893,814,74,5,82,.994,8,12,7,10,,9.84,9.15,1B,snowj.01
1024,Kyle Snyder,25,KCR,AL,15,15,0,85.1,23,10,13,0,2,1.000,,,-1,-2,,2.43,1.53,P,snydeky01
1025,Luis Sojo,38,NYY,AL,2,1,0,8.0,3,0,3,0,0,1.000,0,60,1,120,,3.38,1.50,2B-1B,sojolu01
1026,Zach Sorensen,26,CLE,AL,19,7,4,86.0,44,16,26,2,6,.955,-1,-11,-2,-27,,4.40,2.21,2B-SS-OF-3B,sorenza01
1027,Alfonso Soriano,27,NYY,AL,155,154,153,1376.0,757,293,445,19,88,.975,-10,-9,-2,-2,,4.83,4.76,2B,soriaal01
1028,Rafael Soriano,23,SEA,AL,40,0,0,53.0,6,2,4,0,0,1.000,,,0,0,,1.02,0.15,P,soriara01
1029,Jorge Sosa,25,TBD,AL,29,19,1,128.2,13,4,9,0,0,1.000,,,-1,-2,,0.91,0.45,P,sosajo02
1030,Sammy Sosa,34,CHC,NL,137,136,122,1178.2,219,212,2,5,1,.977,0,0,-8,-8,,1.63,1.56,OF,sosasa01
1031,Steve Sparks,37,TOT,AL,51,0,0,107.0,25,8,16,1,6,.960,,,0,0,,2.02,0.47,P,sparkst01
1032,Justin Speier,29,COL,NL,72,0,0,73.1,9,4,5,0,0,1.000,,,1,3,,1.10,0.13,P,speieju01
1033,Shane Spencer,31,TOT,AL,107,95,75,856.1,254,246,5,3,5,.988,0,1,-3,-4,,2.64,2.32,OF-1B,spencsh01
1034,Scott Spiezio,30,ANA,AL,156,135,107,1220.1,888,759,118,11,71,.988,2,2,0,0,,6.47,4.98,1B-3B-OF,spiezsc01
1035,Junior Spivey,28,ARI,NL,99,90,82,812.2,446,169,269,8,54,.982,2,3,-2,-2,,4.85,4.42,2B-OF,spiveju01
1036,Tim Spooneybarger,23,FLA,NL,33,0,0,42.0,11,6,5,0,0,1.000,,,-1,-5,,2.36,0.33,P,spoonti01
1037,Russ Springer,34,STL,NL,17,0,0,17.1,6,3,3,0,1,1.000,,,0,0,,3.12,0.35,P,sprinru01
1038,Chris Spurling,26,DET,AL,66,0,0,77.0,8,1,7,0,0,1.000,,,-1,-3,,0.94,0.12,P,spurlch01
1039,Matt Stairs,35,PIT,NL,82,77,31,608.1,302,285,14,3,16,.990,-5,-10,-19,-37,,4.42,3.48,OF-1B,stairma01
1040,Jason Standridge,24,TBD,AL,8,7,1,35.1,4,2,2,0,0,1.000,,,0,0,,1.02,0.50,P,standja01
1041,Jason Stanford,26,CLE,AL,13,8,0,50.0,5,4,1,0,1,1.000,,,-3,-12,,0.90,0.38,P,stanfja01
1042,Mike Stanton,36,NYM,NL,50,0,0,45.1,13,2,8,3,0,.769,,,1,4,,1.99,0.20,P,stantmi02
1043,Denny Stark,28,COL,NL,17,13,0,78.2,14,5,9,0,0,1.000,,,-1,-3,,1.60,0.82,P,starkde01
1044,Dernell Stenson,25,CIN,NL,23,20,14,174.0,48,45,2,1,0,.979,6,42,-2,-13,,2.43,2.04,OF-1B,stensde01
1045,Garrett Stephenson,31,STL,NL,32,27,1,174.1,28,7,21,0,3,1.000,,,0,0,,1.45,0.88,P,stephga01
1046,Josh Stewart,24,CHW,AL,5,5,0,25.2,10,1,8,1,0,.900,,,2,16,,3.16,1.80,P,stewajo02
1047,Scott Stewart,27,MON,NL,51,0,0,43.0,7,0,7,0,0,1.000,,,0,0,,1.47,0.14,P,stewasc01
1048,Shannon Stewart,29,TOT,AL,127,127,113,1106.0,293,281,7,5,0,.983,5,6,6,6,,2.34,2.27,OF,stewash01
1049,Kelly Stinnett,33,TOT,NL,51,44,41,413.1,291,268,21,2,3,.993,1,3,-2,-5,,6.29,5.67,C,stinnke01
1050,Ricky Stone,28,HOU,NL,65,0,0,83.0,17,9,8,0,0,1.000,,,-2,-5,,1.84,0.26,P,stoneri01
1051,Pat Strange,22,NYM,NL,6,0,0,9.0,2,0,2,0,0,1.000,,,0,0,,2.00,0.33,P,stranpa02
1052,Scott Strickland,27,NYM,NL,19,0,0,20.0,4,2,2,0,0,1.000,,,-1,-10,,1.80,0.21,P,stricsc02
1053,Jamal Strong,24,SEA,AL,2,0,0,3.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,OF,stronja01
1054,Tanyon Sturtze,32,TOR,AL,40,8,0,89.1,20,6,14,0,1,1.000,,,2,4,,2.01,0.50,P,sturtta01
1055,Chris Stynes,30,COL,NL,122,115,95,982.2,343,99,235,9,25,.974,12,15,8,10,,3.06,2.69,3B-2B,stynech01
1056,Scott Sullivan,32,TOT,ZZ,65,0,0,64.0,10,3,6,1,0,.900,,,0,0,,1.27,0.14,P,sullisc01
1057,Jeff Suppan,28,TOT,ZZ,32,31,3,204.0,49,18,30,1,1,.980,,,0,0,,2.12,1.50,P,suppaje01
1058,B.J. Surhoff,38,BAL,AL,49,45,38,407.0,214,201,11,2,14,.991,-9,-27,-3,-8,,4.69,4.33,OF-1B,surhob.01
1059,Ichiro Suzuki,29,SEA,AL,159,156,144,1367.0,351,337,12,2,4,.994,23,20,30,26,,2.30,2.19,OF,suzukic01
1060,Pedro Swann,32,BAL,AL,6,3,3,27.0,6,6,0,0,0,1.000,1,31,2,88,,2.00,1.00,OF,swannpe01
1061,Brian Sweeney,29,SEA,AL,5,0,0,9.1,3,3,0,0,0,1.000,,,0,0,,2.89,0.60,P,sweenbr01
1062,Mark Sweeney,33,COL,NL,25,14,5,119.1,30,30,0,0,2,1.000,-1,-7,0,0,,2.26,1.20,OF-1B,sweenma01
1063,Mike Sweeney,29,KCR,AL,45,45,36,376.0,418,379,35,4,30,.990,1,4,-1,-3,,9.91,9.20,1B,sweenmi01
1064,Jon Switzer,23,TBD,AL,5,0,0,9.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P,switzjo01
1065,So Taguchi,33,STL,NL,38,8,3,116.2,32,30,2,0,1,1.000,3,30,2,20,,2.47,0.82,OF-2B,tagucso01
1066,Brian Tallet,25,CLE,AL,5,3,0,19.0,6,0,5,1,0,.833,,,-1,-11,,2.37,1.00,P,tallebr01
1067,Jeff Tam,32,TOR,AL,44,0,0,44.2,12,3,8,1,3,.917,,,-1,-4,,2.22,0.25,P,tamje01
1068,Dennis Tankersley,24,SDP,NL,1,1,0,0.0,0,0,0,0,0,,,,0,,,,0.00,P,tankede01
1069,Fernando Tatís,28,MON,NL,49,48,35,403.2,124,32,88,4,9,.968,0,1,-6,-17,,2.68,2.45,3B,tatisfe01
1070,Julian Tavarez,30,PIT,NL,64,0,0,83.2,26,6,20,0,3,1.000,,,0,0,,2.80,0.41,P,tavarju01
1071,Aaron Taylor,25,SEA,AL,10,0,0,12.2,2,0,2,0,0,1.000,,,-1,-16,,1.42,0.20,P,tayloaa01
1072,Reggie Taylor,26,CIN,NL,60,30,25,336.0,101,98,2,1,0,.990,1,4,-2,-7,,2.68,1.67,OF,taylore01
1073,Mark Teixeira,23,TEX,AL,140,133,111,1177.0,1073,970,91,12,95,.989,-5,-5,13,13,,8.11,6.80,1B-OF-3B,teixema01
1074,Miguel Tejada,29,OAK,AL,162,162,150,1417.2,751,240,490,21,95,.972,-10,-8,-4,-3,,4.63,4.51,SS,tejadmi01
1075,Michael Tejera,26,FLA,NL,50,6,0,81.0,22,2,19,1,2,.955,,,2,5,,2.33,0.42,P,tejermi01
1076,Amaury Telemaco,29,PHI,NL,8,8,0,45.1,12,7,5,0,0,1.000,,,0,0,,2.38,1.50,P,telemam01
1077,Luis Terrero,23,ARI,NL,3,0,0,6.0,1,1,0,0,0,1.000,0,0,0,0,,1.50,0.33,OF,terrelu01
1078,Marcus Thames,26,TEX,AL,24,21,17,180.2,38,37,1,0,0,1.000,-1,-7,0,0,,1.89,1.58,OF,thamema01
1079,Brad Thomas,25,MIN,AL,3,0,0,4.2,2,1,1,0,0,1.000,,,-1,-43,,3.86,0.67,P,thomabr01
1080,Frank Thomas,35,CHW,AL,27,27,11,209.0,216,206,9,1,19,.995,-1,-3,-1,-6,,9.26,7.96,1B,thomafr04
1081,Jim Thome,32,PHI,NL,156,155,147,1361.2,1463,1372,86,5,132,.997,5,4,-6,-5,,9.64,9.35,1B,thomeji01
1082,John Thomson,29,TEX,AL,35,35,3,217.0,55,17,36,2,2,.964,,,4,4,,2.20,1.51,P,thomsjo01
1083,Corey Thurman,24,TOR,AL,6,3,0,15.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,thurmco01
1084,Joe Thurston,23,LAD,NL,3,0,0,6.0,7,2,4,1,2,.857,0,-80,-1,-240,,9.00,2.00,2B,thursjo01
1085,Mike Timlin,37,BOS,AL,72,0,0,83.2,25,8,15,2,0,.920,,,0,0,,2.47,0.32,P,timlimi01
1086,Kevin Tolar,32,BOS,AL,6,0,0,4.0,1,0,1,0,0,1.000,,,1,50,,2.25,0.17,P,tolarke01
1087,Brian Tollberg,30,SDP,NL,3,3,0,10.1,6,4,2,0,0,1.000,,,-1,-19,,5.23,2.00,P,tollbbr01
1088,Brett Tomko,30,STL,NL,33,32,2,202.2,48,18,30,0,0,1.000,,,0,0,,2.13,1.45,P,tomkobr01
1089,Tony Torcato,23,SFG,NL,6,1,1,22.1,6,5,0,1,0,.833,-1,-75,-2,-109,,2.01,0.83,OF,torcato01
1090,Yorvit Torrealba,24,SFG,NL,66,52,49,496.2,395,365,29,1,3,.997,4,10,0,0,,7.14,5.88,C-OF,torreyo01
1091,Andres Torres,25,DET,AL,50,39,34,375.0,107,102,4,1,1,.991,-1,-3,-6,-19,,2.54,2.12,OF,torrean02
1092,Salomon Torres,31,PIT,NL,41,16,0,121.0,29,11,18,0,1,1.000,,,3,5,,2.16,0.71,P,torresa01
1093,Josh Towers,26,TOR,AL,14,8,1,64.1,20,9,10,1,0,.950,,,3,9,,2.66,1.36,P,towerjo01
1094,Billy Traber,23,CLE,AL,33,18,1,111.2,20,7,13,0,2,1.000,,,-1,-2,,1.61,0.61,P,trabebi01
1095,Steve Trachsel,32,NYM,NL,33,33,2,204.2,48,16,30,2,2,.958,,,1,1,,2.02,1.39,P,trachst01
1096,Bubba Trammell,31,NYY,AL,3,3,1,22.0,9,9,0,0,0,1.000,1,44,2,109,,3.68,3.00,OF,trammbu01
1097,Chris Truby,29,TBD,AL,13,13,10,114.1,42,9,32,1,4,.976,4,42,3,34,,3.23,3.15,3B,trubych01
1098,Chin-hui Tsao,22,COL,NL,9,8,0,43.1,12,3,9,0,2,1.000,,,1,5,,2.49,1.33,P,tsaoch01
1099,Michael Tucker,32,KCR,AL,85,85,68,748.2,182,173,7,2,0,.989,-10,-16,-22,-35,,2.16,2.12,OF,tuckemi01
1100,T.J. Tucker,24,MON,NL,45,7,0,80.0,23,9,13,1,0,.957,,,0,0,,2.48,0.49,P,tucket.01
1101,Derrick Turnbow,25,ANA,AL,11,0,0,15.1,4,3,1,0,1,1.000,,,1,13,,2.35,0.36,P,turnbde01
1102,Jason Tyner,26,TBD,AL,32,18,15,202.0,52,49,1,2,1,.962,-2,-9,8,47,,2.23,1.56,OF,tynerja01
1103,Luis Ugueto,24,SEA,AL,6,0,0,12.0,5,2,3,0,2,1.000,0,40,1,80,,3.75,0.83,2B-SS-3B,uguetlu01
1104,Ugueth Urbina,29,TOT,ZZ,72,0,0,77.0,8,3,5,0,0,1.000,,,-1,-15,,0.94,0.11,P,urbinug01
1105,Juan Uribe,24,COL,NL,85,80,70,696.1,465,171,282,12,67,.974,5,9,6,10,,5.85,5.27,SS-2B-OF,uribeju01
1106,Chase Utley,24,PHI,NL,37,36,29,303.0,175,65,107,3,31,.983,2,10,1,3,,5.11,4.65,2B,utleych01
1107,Carlos Valderrama,25,SFG,NL,5,1,0,16.0,6,6,0,0,0,1.000,-1,-45,2,150,,3.38,1.20,OF,valdeca02
1108,Ismael Valdez,29,TEX,AL,22,22,0,115.0,29,4,21,4,1,.862,,,2,3,,1.96,1.14,P,valdeis01
1109,Eric Valent,26,CIN,NL,8,8,8,71.0,21,20,1,0,0,1.000,0,-2,2,33,,2.66,2.63,OF,valener01
1110,Javier Valentin,27,TBD,AL,42,33,30,305.2,225,212,13,0,1,1.000,1,4,0,0,,6.62,5.36,C,valenja01
1111,Jose Valentin,33,CHW,AL,143,136,126,1200.0,641,225,396,20,96,.969,13,13,10,10,,4.66,4.34,SS,valenjo03
1112,Joe Valentine,23,CIN,NL,2,0,0,2.0,0,0,0,0,0,,,,-1,-100,,0.00,0.00,P,valenjo04
1113,Jose Valverde,25,ARI,NL,54,0,0,50.1,4,3,1,0,0,1.000,,,-1,-4,,0.72,0.07,P,valvejo01
1114,Todd Van Poppel,31,TOT,ZZ,16,5,0,48.1,7,3,3,1,0,.857,,,1,25,,1.12,0.38,P,vanpoto01
1115,Cory Vance,24,COL,NL,9,3,0,27.1,9,3,5,1,0,.889,,,0,0,,2.63,0.89,P,vanceco01
1116,John Vander Wal,37,MIL,NL,89,87,47,708.0,183,176,4,3,2,.984,-1,-1,-4,-6,,2.29,2.02,OF,vandejo02
1117,Claudio Vargas,25,MON,NL,23,20,0,114.0,19,5,13,1,1,.947,,,0,0,,1.42,0.78,P,vargacl01
1118,Jason Varitek,31,BOS,AL,137,119,107,1075.1,906,854,43,9,8,.990,1,1,-4,-5,,7.51,6.55,C,varitja01
1119,Greg Vaughn,37,COL,NL,7,4,2,38.0,12,12,0,0,0,1.000,0,-6,-4,-126,,2.84,1.71,OF,vaughgr01
1120,Mo Vaughn,35,NYM,NL,24,24,7,176.1,192,179,8,5,21,.974,-3,-23,-5,-34,,9.54,7.79,1B,vaughmo01
1121,Javier Vazquez,26,MON,NL,34,34,4,230.2,46,10,34,2,3,.957,,,2,2,,1.72,1.29,P,vazquja01
1122,Ramón Vázquez,26,SDP,NL,114,107,98,951.2,439,139,286,14,62,.968,-12,-16,-6,-7,,4.02,3.70,SS-3B-2B,vazqura01
1123,Jorge Velandia,28,NYM,NL,23,22,11,177.0,108,39,66,3,13,.972,4,26,2,14,,5.34,4.57,SS,velanjo01
1124,Mike Venafro,29,TBD,AL,24,0,0,19.0,2,2,0,0,0,1.000,,,-1,-11,,0.95,0.08,P,venafmi01
1125,Robin Ventura,35,TOT,MLB,122,103,85,945.1,471,297,166,8,35,.983,7,9,4,5,,4.41,3.67,3B-1B-2B,venturo01
1126,Dave Veres,36,CHC,NL,31,0,0,32.2,3,1,2,0,0,1.000,,,0,0,,0.83,0.10,P,veresda01
1127,Shane Victorino,22,SDP,NL,32,18,15,192.2,45,42,3,0,0,1.000,2,15,10,62,,2.10,1.41,OF,victosh01
1128,Jose Vidro,28,MON,NL,137,137,109,1158.1,605,199,396,10,76,.983,-3,-3,0,0,,4.62,4.34,2B,vidrojo01
1129,Brandon Villafuerte,27,SDP,NL,31,0,0,40.2,13,6,7,0,0,1.000,,,-2,-10,,2.88,0.42,P,villabr01
1130,Oscar Villarreal,21,ARI,NL,86,1,0,98.0,25,5,17,3,1,.880,,,-3,-6,,2.02,0.26,P,villaos01
1131,Ron Villone,33,HOU,NL,19,19,0,106.2,30,14,16,0,0,1.000,,,2,4,,2.53,1.58,P,villoro01
1132,Fernando Vina,34,STL,NL,60,58,52,530.2,313,147,158,8,44,.974,-5,-10,-8,-19,,5.17,5.08,2B,vinafe01
1133,Joe Vitiello,33,MON,NL,26,19,6,159.1,98,88,8,2,7,.980,-1,-6,0,0,,5.42,3.56,OF-1B,vitiejo01
1134,Jose Vizcaino,35,HOU,NL,54,32,16,308.1,169,72,92,5,21,.970,-4,-17,-1,-5,,4.79,2.98,SS-2B-3B-1B,vizcajo01
1135,Luis Vizcaino,28,MIL,NL,75,0,0,62.0,11,5,6,0,0,1.000,,,-2,-6,,1.60,0.15,P,vizcalu01
1136,Omar Vizquel,36,CLE,AL,64,63,59,551.1,324,114,203,7,59,.978,15,32,10,22,,5.17,4.95,SS,vizquom01
1137,Ryan Vogelsong,25,PIT,NL,6,5,0,22.0,8,2,5,1,1,.875,,,-1,-9,,2.86,1.17,P,vogelry01
1138,Brad Voyles,26,KCR,AL,11,3,0,31.1,5,1,4,0,0,1.000,,,1,6,,1.44,0.45,P,voylebr01
1139,Doug Waechter,22,TBD,AL,6,5,1,35.1,3,2,1,0,0,1.000,,,-1,-6,,0.76,0.50,P,waechdo01
1140,Billy Wagner,31,HOU,NL,78,0,0,86.0,16,5,11,0,0,1.000,,,4,9,,1.67,0.21,P,wagnebi02
1141,Ryan Wagner,20,CIN,NL,17,0,0,21.2,4,3,0,1,0,.750,,,-1,-9,,1.25,0.18,P,wagnery01
1142,Tim Wakefield,36,BOS,AL,35,33,0,202.1,36,16,19,1,0,.972,,,0,0,,1.56,1.00,P,wakefti01
1143,Matt Walbeck,33,DET,AL,55,38,29,338.2,192,172,16,4,1,.979,-2,-7,-4,-15,,5.00,3.42,C,walbema01
1144,Jamie Walker,31,DET,AL,78,0,0,65.0,16,4,11,1,1,.938,,,-2,-6,,2.08,0.19,P,walkeja01
1145,Kevin Walker,26,SDP,NL,11,0,0,6.2,2,0,2,0,0,1.000,,,0,0,,2.70,0.18,P,walkeke02
1146,Larry Walker,36,COL,NL,131,128,111,1102.2,241,229,8,4,2,.983,2,2,20,21,,1.93,1.81,OF,walkela01
1147,Pete Walker,34,TOR,AL,23,7,0,55.1,12,2,9,1,0,.917,,,0,0,,1.79,0.48,P,walkepe01
1148,Todd Walker,30,BOS,AL,139,134,112,1187.1,642,235,391,16,78,.975,0,0,-12,-12,,4.75,4.50,2B,walketo04
1149,Les Walrond,26,KCR,AL,7,0,0,8.0,3,1,2,0,0,1.000,,,0,0,,3.38,0.43,P,walrole01
1150,Daryle Ward,28,LAD,NL,24,22,10,174.1,129,118,10,1,14,.992,1,9,1,6,,6.61,5.33,1B-OF,wardda01
1151,John Wasdin,30,TOR,AL,3,2,0,5.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,wasdijo01
1152,Jarrod Washburn,28,ANA,AL,32,32,2,207.1,24,6,17,1,1,.958,,,2,2,,1.00,0.72,P,washbja01
1153,Mark Watson,29,CIN,NL,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,watsoma03
1154,Matt Watson,24,NYM,NL,5,2,2,29.0,13,11,0,2,0,.846,1,33,2,82,,3.41,2.20,OF,watsoma02
1155,Justin Wayne,24,FLA,NL,2,2,0,5.1,1,0,1,0,0,1.000,,,0,0,,1.69,0.50,P,wayneju01
1156,David Weathers,33,NYM,NL,77,0,0,87.2,20,2,14,4,2,.800,,,0,0,,1.64,0.21,P,weathda01
1157,Jeff Weaver,26,NYY,AL,32,24,0,159.1,27,9,17,1,1,.963,,,-1,-1,,1.47,0.81,P,weaveje01
1158,Brandon Webb,24,ARI,NL,29,28,1,180.2,50,15,32,3,0,.940,,,-2,-2,,2.34,1.62,P,webbbr01
1159,Ben Weber,33,ANA,AL,62,0,0,80.1,24,5,17,2,0,.917,,,1,2,,2.46,0.35,P,weberbe01
1160,Rickie Weeks,20,MIL,NL,4,2,2,21.0,3,1,1,1,0,.667,-3,-171,0,0,,0.86,0.50,2B,weeksri01
1161,Todd Wellemeyer,24,CHC,NL,15,0,0,27.2,3,1,2,0,0,1.000,,,0,0,,0.98,0.20,P,welleto01
1162,David Wells,40,NYY,AL,31,30,4,213.0,39,7,32,0,2,1.000,,,4,4,,1.65,1.26,P,wellsda01
1163,Kip Wells,26,PIT,NL,31,31,1,197.1,43,7,31,5,0,.884,,,-1,-1,,1.73,1.23,P,wellski01
1164,Vernon Wells,24,TOR,AL,161,161,155,1416.0,390,383,3,4,0,.990,-11,-9,-28,-23,,2.45,2.40,OF,wellsve01
1165,Turk Wendell,36,PHI,NL,56,0,0,64.0,14,3,11,0,1,1.000,,,1,3,,1.97,0.25,P,wendetu01
1166,Jayson Werth,24,TOR,AL,20,11,9,108.0,28,27,1,0,0,1.000,2,19,2,22,,2.33,1.40,OF,werthja01
1167,Barry Wesson,26,ANA,AL,9,2,1,30.0,9,9,0,0,0,1.000,2,72,0,0,,2.70,1.00,OF,wessoba01
1168,Jake Westbrook,25,CLE,AL,34,22,1,133.0,31,6,24,1,3,.968,,,2,3,,2.03,0.88,P,westbja01
1169,Dan Wheeler,25,NYM,NL,35,0,0,51.0,5,1,4,0,0,1.000,,,-1,-4,,0.88,0.14,P,wheelda01
1170,Gabe White,31,TOT,ZZ,46,0,0,46.2,7,1,5,1,1,.857,,,0,0,,1.16,0.13,P,whitega01
1171,Matt White,25,TOT,AL,6,0,0,5.2,1,0,1,0,0,1.000,,,0,0,,1.59,0.17,P,whitema03
1172,Rick White,34,TOT,ZZ,49,0,0,67.0,13,3,9,1,3,.923,,,0,0,,1.61,0.24,P,whiteri01
1173,Rondell White,31,TOT,ZZ,121,119,79,969.1,229,218,6,5,2,.978,2,2,7,8,,2.08,1.85,OF,whitero02
1174,Chris Widger,32,STL,NL,43,32,19,280.2,204,188,15,1,1,.995,-1,-4,1,4,,6.51,4.72,C-OF-1B,widgech01
1175,Ty Wigginton,25,NYM,NL,155,153,146,1329.0,426,117,293,16,27,.962,-28,-25,-19,-17,,2.78,2.65,3B,wiggity01
1176,Brad Wilkerson,26,MON,NL,145,140,100,1232.0,430,405,20,5,9,.988,11,10,20,19,,3.10,2.62,OF-1B,wilkebr01
1177,Bernie Williams,34,NYY,AL,115,113,109,1001.1,294,290,3,1,1,.997,-15,-18,-34,-40,,2.63,2.55,OF,willibe02
